evidence_id,experiment_id,experiment_ids,workstream,integrity_status,scientific_status,claim_eligibility,paper_role,package_path,package_sha256,source_alias,source_relpath,source_sha256,source_hash_basis,transformation,tier
ex24_dense_full_alpha__dense_full_alpha_run_summary_csv__e024565e8b,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/dense_full_alpha_run_summary.csv,58ea808e0dd678eff5634c04db0a828d0515079d32a9745f9eda64a8e848c356,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/dense_full_alpha_run_summary.csv,58ea808e0dd678eff5634c04db0a828d0515079d32a9745f9eda64a8e848c356,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__final_audit_manifest_json__2159e31bd5,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/final_audit_manifest.json,7daf059839fa1447185135366afb127dc7871db0c5ccd3ebd9b1e1d940c6c658,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/final_audit_manifest.json,5f1858d7b380991373b169b0cbb9de5448c5fa875d420b160563adafef2b1c88,selection_anchor,package_hash_links_rewritten,core
ex24_dense_full_alpha__final_important_results_json__18f4626767,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/final_important_results.json,2326a73444b52007f3a90f4974019b0d4a96ffb2cca87dd58110f50f7af6c513,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/final_important_results.json,2326a73444b52007f3a90f4974019b0d4a96ffb2cca87dd58110f50f7af6c513,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__important_results_json__fb447359ff,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/important_results.json,3ec55ac66a7aa9c93d24c5a1f3d32cfb4e0c48af2e76c5319fca836fd813b546,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/important_results.json,3ec55ac66a7aa9c93d24c5a1f3d32cfb4e0c48af2e76c5319fca836fd813b546,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__local_evidence_diagnostic_summary_csv__2d5e1dd3ae,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/local_evidence/diagnostic_summary.csv,6d49e90239ff2185c4c51286a4ade3f03f3b2cae4662cea4572629df8d5778d5,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/local_evidence/diagnostic_summary.csv,6d49e90239ff2185c4c51286a4ade3f03f3b2cae4662cea4572629df8d5778d5,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__local_evidence_local_audit_manifest_json__657c16b7e6,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/local_evidence/local_audit_manifest.json,ee817feca154600db7bc84a609aec95289812350876409f20e78f031663f0f57,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/local_evidence/local_audit_manifest.json,e70e12c071b3dd95b8c320eeb51f6b71d2138e271ff75f0a672ffdb19fff366c,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex24_dense_full_alpha__local_evidence_local_data_quality_checks_csv__6065d27605,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/local_evidence/local_data_quality_checks.csv,2d284b9abdc62c71f656a4ac27853995b07e7a6f0efa11d59600b941dcf467af,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/local_evidence/local_data_quality_checks.csv,bf0a06df7de27a1b628e6ccf7708a4a3cb24b4d37cd720def24f1dc3d853a73f,observed_after_record_anchor_verification,submission_sanitized,core
ex24_dense_full_alpha__local_evidence_run_integrity_csv__4d3239ed5a,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/local_evidence/run_integrity.csv,e73019b4a5c5fe9af3d6a084fb7ffdd005ad6863963e54b9023515727a93a057,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/local_evidence/run_integrity.csv,e73019b4a5c5fe9af3d6a084fb7ffdd005ad6863963e54b9023515727a93a057,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__matched_topology_contrasts_csv__536063391d,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/matched_topology_contrasts.csv,8e906bf3219d5cef2bd89d846da382f6484f93c2a7b5c78eec1cc4179824db98,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/matched_topology_contrasts.csv,8e906bf3219d5cef2bd89d846da382f6484f93c2a7b5c78eec1cc4179824db98,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__seed_curvature_csv__3d13a4200a,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/seed_curvature.csv,af0c228311dd496a38d775c23ac9e2ea574509962cd366750fc56a1f2ae077ba,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/seed_curvature.csv,af0c228311dd496a38d775c23ac9e2ea574509962cd366750fc56a1f2ae077ba,observed_after_record_anchor_verification,text_identity,core
ex24_dense_full_alpha__source_manifest_csv__a14f9df1fa,24_r1_dense_full_alpha,24_r1_dense_full_alpha,robustness_and_controls,accepted,multiseed_dense_full_alpha_confirmation,claim_eligible,dense_alpha_control,results/03_robustness_and_controls/ex24_dense_full_alpha/source_manifest.csv,89c4c44e3c10be95ab04efe33230602476d749f7064fdea7c2badc28ec7025f2,results,24_r1_dense_full_alpha/analysis/wandb_20260729_multiseed_confirmation/source_manifest.csv,52bf31ccd3adbe79d355c83577c7410148397d64af4d025ba1e4c34500e5c7be,observed_after_record_anchor_verification,submission_sanitized,core
ex25_owt_depth_kmode__analysis_manifest_json__ddce9c913c,25_owt_depth_kmode,25_owt_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex25_owt_depth_kmode/analysis_manifest.json,815d8266b70a9e3f5c6f51f777b6ac7878c3e1afc5681442c40abcb7bc28e2a5,results,25_owt_depth_kmode/analysis_20260724_multiseed/analysis_manifest.json,9544422ccde7d314eeeee973a16185c0c0b44c840b79d1df28e312606b546050,selection_anchor,json_structured_portable_rewrite,core
ex25_owt_depth_kmode__analysis_verdict_json__d45811fd38,25_owt_depth_kmode,25_owt_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex25_owt_depth_kmode/analysis_verdict.json,facd7e7ad50d06b6860681e1feae01553446856aa252daa84d3f6c488dfed348,results,25_owt_depth_kmode/analysis_20260724_multiseed/analysis_verdict.json,facd7e7ad50d06b6860681e1feae01553446856aa252daa84d3f6c488dfed348,observed_after_record_anchor_verification,text_identity,core
ex25_owt_depth_kmode__data_quality_checks_json__a42256a6ea,25_owt_depth_kmode,25_owt_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex25_owt_depth_kmode/data_quality_checks.json,0473769a6112c8eb99c1fbbfcdcfbe40b6b2b9badd5a992cf880eb7d41ac71cc,results,25_owt_depth_kmode/analysis_20260724_multiseed/data_quality_checks.json,0473769a6112c8eb99c1fbbfcdcfbe40b6b2b9badd5a992cf880eb7d41ac71cc,observed_after_record_anchor_verification,text_identity,core
ex25_owt_depth_kmode__paired_depth_contrasts_csv__c170272e0d,25_owt_depth_kmode,25_owt_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex25_owt_depth_kmode/paired_depth_contrasts.csv,3f2bf1a33bf47a3d63424fb78b26b6094960663d1053d38fbafa6bb8e66b7ef8,results,25_owt_depth_kmode/analysis_20260724_multiseed/paired_depth_contrasts.csv,3f2bf1a33bf47a3d63424fb78b26b6094960663d1053d38fbafa6bb8e66b7ef8,observed_after_record_anchor_verification,text_identity,core
ex28_wikitext_depth_kmode__analysis_manifest_json__ddce9c913c,28_wikitext_depth_kmode,28_wikitext_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex28_wikitext_depth_kmode/analysis_manifest.json,803b7401fdbc7955039912785f5ae76f1dcb588b7dcda4a66dea74f69c37fc0b,results,28_wikitext_depth_kmode/analysis_20260725_multiseed/analysis_manifest.json,803b7401fdbc7955039912785f5ae76f1dcb588b7dcda4a66dea74f69c37fc0b,selection_anchor,text_identity,core
ex28_wikitext_depth_kmode__analysis_verdict_json__d45811fd38,28_wikitext_depth_kmode,28_wikitext_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex28_wikitext_depth_kmode/analysis_verdict.json,fb7b4ef17e3beaee5513d9ee9720ba1d93a14b20e5c194b08eca8e06de722cc6,results,28_wikitext_depth_kmode/analysis_20260725_multiseed/analysis_verdict.json,fb7b4ef17e3beaee5513d9ee9720ba1d93a14b20e5c194b08eca8e06de722cc6,observed_after_record_anchor_verification,text_identity,core
ex28_wikitext_depth_kmode__data_quality_checks_json__a42256a6ea,28_wikitext_depth_kmode,28_wikitext_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex28_wikitext_depth_kmode/data_quality_checks.json,377daeb1a357fbdb51573532c360e68edb78cb48d6032aef10a41efd463a0ee8,results,28_wikitext_depth_kmode/analysis_20260725_multiseed/data_quality_checks.json,377daeb1a357fbdb51573532c360e68edb78cb48d6032aef10a41efd463a0ee8,observed_after_record_anchor_verification,text_identity,core
ex28_wikitext_depth_kmode__paired_depth_contrasts_csv__c170272e0d,28_wikitext_depth_kmode,28_wikitext_depth_kmode,robustness_and_controls,accepted_multiseed_seed_level_compact_evidence,depth_allocation_supporting_seed_level_audit,supporting_seed_display_with_cross_environment_aggregate_reconciliation_timing_excluded,main_text_supporting_depth_transfer_and_appendix_seed_audit,results/03_robustness_and_controls/ex28_wikitext_depth_kmode/paired_depth_contrasts.csv,8cd4cef15657c851324d1493679a93181ea2a59b7f1720bb5b6ef3b85cdd9fde,results,28_wikitext_depth_kmode/analysis_20260725_multiseed/paired_depth_contrasts.csv,8cd4cef15657c851324d1493679a93181ea2a59b7f1720bb5b6ef3b85cdd9fde,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__ACCEPTANCE_AND_ARCHIVE_STATUS_20260809_md__b54be0270b,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/ACCEPTANCE_AND_ARCHIVE_STATUS_20260809.md,97fbdb0648129ff7bf654a0ebd236ea940040bb7e770acd746359a04c933088c,results,29_r1_depth_kmode/ACCEPTANCE_AND_ARCHIVE_STATUS_20260809.md,97fbdb0648129ff7bf654a0ebd236ea940040bb7e770acd746359a04c933088c,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_R1_DEPTH_KMODE_FORMAL_ANALYSIS_20260809_md__eefbb7d990,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/R1_DEPTH_KMODE_FORMAL_ANALYSIS_20260809.md,aba30871f6cc1d89ee797fcdce7076774155c7f29ac7982eddc70f99ca171793,results,29_r1_depth_kmode/analysis_20260809_formal/R1_DEPTH_KMODE_FORMAL_ANALYSIS_20260809.md,aba30871f6cc1d89ee797fcdce7076774155c7f29ac7982eddc70f99ca171793,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_analysis_manifest_json__392e00c8cb,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/analysis_manifest.json,a792565b329528bbdcb123186ac163eff95cc8af977b1cd96979958d3aacb3ae,results,29_r1_depth_kmode/analysis_20260809_formal/analysis_manifest.json,a792565b329528bbdcb123186ac163eff95cc8af977b1cd96979958d3aacb3ae,selection_anchor,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_analysis_verdict_json__215744cab8,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/analysis_verdict.json,eb69b7c6b99da46b46ed4292a4ba985250082057d130e0b3593e39c60dbc8809,results,29_r1_depth_kmode/analysis_20260809_formal/analysis_verdict.json,eb69b7c6b99da46b46ed4292a4ba985250082057d130e0b3593e39c60dbc8809,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_anchor_summary_csv__f42326f54c,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/anchor_summary.csv,ed78e85a799df51cd703e0a8e8dbfb6b96f7cd8d3ebbfa22195688007e9fa1f6,results,29_r1_depth_kmode/analysis_20260809_formal/anchor_summary.csv,ed78e85a799df51cd703e0a8e8dbfb6b96f7cd8d3ebbfa22195688007e9fa1f6,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_cross_environment_depth_deltas_svg__a877e5f155,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/cross_environment_depth_deltas.svg,1dbe7cd0ce6c5e458544b47f0aecf9cbb06febc55d6030631cb46b28324425c9,results,29_r1_depth_kmode/analysis_20260809_formal/cross_environment_depth_deltas.svg,1dbe7cd0ce6c5e458544b47f0aecf9cbb06febc55d6030631cb46b28324425c9,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_cross_environment_depth_transfer_csv__386c85b991,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/cross_environment_depth_transfer.csv,cff7e5e37e66af239ebef056095e0b3b1aafaa12b29de1ab6cd0375267830a91,results,29_r1_depth_kmode/analysis_20260809_formal/cross_environment_depth_transfer.csv,cff7e5e37e66af239ebef056095e0b3b1aafaa12b29de1ab6cd0375267830a91,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_data_quality_checks_csv__d16d7c701f,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/data_quality_checks.csv,d883147ca6da9c8abcd0854333dd0aaf67d6892a0eeb5543514291beb65658a9,results,29_r1_depth_kmode/analysis_20260809_formal/data_quality_checks.csv,97a2fb6eee35b8f65814891e6539bf870e376967d3fa7f32863d6e3c667cc2b8,observed_after_record_anchor_verification,submission_sanitized,core
ex29_r1_depth_kmode__analysis_20260809_formal_data_quality_checks_json__4d4a39b23a,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/data_quality_checks.json,438f224d190da28c013956721e9699880456824279d3d5f2b628d858121f87d1,results,29_r1_depth_kmode/analysis_20260809_formal/data_quality_checks.json,33ae5b3bfde3af5a98a56e719f06c27032d26f06c3607440609654f34f0db812,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex29_r1_depth_kmode__analysis_20260809_formal_input_manifest_csv__513cbe484f,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/input_manifest.csv,c03da79885e1489671d50ce7f4a1383190fb051daf44e786b4118412da912f04,results,29_r1_depth_kmode/analysis_20260809_formal/input_manifest.csv,c03da79885e1489671d50ce7f4a1383190fb051daf44e786b4118412da912f04,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_paired_depth_contrasts_csv__9ed63955b8,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/paired_depth_contrasts.csv,ac5c000abe949ccce525119121b086094e8cdd985611b4bfcdf5d52cda530755,results,29_r1_depth_kmode/analysis_20260809_formal/paired_depth_contrasts.csv,ac5c000abe949ccce525119121b086094e8cdd985611b4bfcdf5d52cda530755,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_r1_depth_deltas_svg__c410b6eb84,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/r1_depth_deltas.svg,60d4c0968c4f1903af4a5b2820b0be6ec32c9caf870735fa0130a5912df1d6a1,results,29_r1_depth_kmode/analysis_20260809_formal/r1_depth_deltas.svg,60d4c0968c4f1903af4a5b2820b0be6ec32c9caf870735fa0130a5912df1d6a1,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_remote_bundle_inventory_csv__cd58b220ec,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/remote_bundle_inventory.csv,02c0375a9ddbba6ec9df8b978ce70fc4380ba1ac3985584a401450808053ad85,results,29_r1_depth_kmode/analysis_20260809_formal/remote_bundle_inventory.csv,2d28dbe654b17072e3d6d8e0a8db9a58638a806e72018756c391299b2a5cc91d,observed_after_record_anchor_verification,submission_sanitized,core
ex29_r1_depth_kmode__analysis_20260809_formal_rule_multiseed_summary_csv__34b1d2841d,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/rule_multiseed_summary.csv,3f4cb333a2f31988c6f5fd0fe48faab54e203877f54b41fe68428ddaa368df2b,results,29_r1_depth_kmode/analysis_20260809_formal/rule_multiseed_summary.csv,3f4cb333a2f31988c6f5fd0fe48faab54e203877f54b41fe68428ddaa368df2b,observed_after_record_anchor_verification,text_identity,core
ex29_r1_depth_kmode__analysis_20260809_formal_run_summary_csv__915ff27517,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/run_summary.csv,89844a6e47a7510571c8cdc054d8bcbe7586d99049bde3d707c28315570d2580,results,29_r1_depth_kmode/analysis_20260809_formal/run_summary.csv,8ebd31daf890c3eeed7b83170e73539c1cb260466e27a22e7a1063e0c852015d,observed_after_record_anchor_verification,submission_sanitized,core
ex29_r1_depth_kmode__analysis_20260809_formal_wandb_local_crosscheck_csv__34921430b9,29_r1_depth_kmode,29_r1_depth_kmode,robustness_and_controls,accepted_three_seed_36_of_36_with_wandb_crosscheck,uniform_diag_direction_transfer_with_environment_specific_depth_amplitude,quality_and_state_only_timing_excluded,main_text_supporting_depth_transfer_and_appendix_full_contrasts,results/03_robustness_and_controls/ex29_r1_depth_kmode/analysis_20260809_formal/wandb_local_crosscheck.csv,9ad0e984deac988c6112e1743b3c793611a702fb0a13ffad86419ad7aa6b3a9d,results,29_r1_depth_kmode/analysis_20260809_formal/wandb_local_crosscheck.csv,9ad0e984deac988c6112e1743b3c793611a702fb0a13ffad86419ad7aa6b3a9d,observed_after_record_anchor_verification,text_identity,core
ex40_llama_block_invariance__analysis_REPORT_md__299b8d9032,40_llama_block_partition_invariance_audit,40_llama_block_partition_invariance_audit,robustness_and_controls,accepted_with_independent_review,block_partition_invariance_audit,claim_eligible,transfer_boundary_control,results/03_robustness_and_controls/ex40_llama_block_invariance/analysis/REPORT.md,37503d5d2bfd33741773f34571ba40c305ee5a77c11960042c05103c5adffde1,results,40_llama_block_partition_invariance_audit/20260729T044926+0000/analysis/REPORT.md,37503d5d2bfd33741773f34571ba40c305ee5a77c11960042c05103c5adffde1,observed_after_record_anchor_verification,text_identity,core
ex40_llama_block_invariance__analysis_checkpoint_summary_csv__495b6edf96,40_llama_block_partition_invariance_audit,40_llama_block_partition_invariance_audit,robustness_and_controls,accepted_with_independent_review,block_partition_invariance_audit,claim_eligible,transfer_boundary_control,results/03_robustness_and_controls/ex40_llama_block_invariance/analysis/checkpoint_summary.csv,73e735cf7cacd5c58e5e4dc8929a8d82419a0aeeccd64c4ec001127d1efbbf73,results,40_llama_block_partition_invariance_audit/20260729T044926+0000/analysis/checkpoint_summary.csv,73e735cf7cacd5c58e5e4dc8929a8d82419a0aeeccd64c4ec001127d1efbbf73,observed_after_record_anchor_verification,text_identity,core
ex40_llama_block_invariance__analysis_classification_json__0bac41dc60,40_llama_block_partition_invariance_audit,40_llama_block_partition_invariance_audit,robustness_and_controls,accepted_with_independent_review,block_partition_invariance_audit,claim_eligible,transfer_boundary_control,results/03_robustness_and_controls/ex40_llama_block_invariance/analysis/classification.json,1d8c6c09c041ce34fc8d86e905fba1073c5eccbd1aacc0ee5dd5387fb5a8c807,results,40_llama_block_partition_invariance_audit/20260729T044926+0000/analysis/classification.json,1d8c6c09c041ce34fc8d86e905fba1073c5eccbd1aacc0ee5dd5387fb5a8c807,observed_after_record_anchor_verification,text_identity,core
ex40_llama_block_invariance__analysis_input_audit_json__b5c711bb6e,40_llama_block_partition_invariance_audit,40_llama_block_partition_invariance_audit,robustness_and_controls,accepted_with_independent_review,block_partition_invariance_audit,claim_eligible,transfer_boundary_control,results/03_robustness_and_controls/ex40_llama_block_invariance/analysis/input_audit.json,f844a5b9c0291ecf5a25ec1bcf020798ee558ba4b53d20ba05e26a29d77a5c41,results,40_llama_block_partition_invariance_audit/20260729T044926+0000/analysis/input_audit.json,46538c2205855b5747fc1b43a8976107029c6d914224f2e972295cea58a8854e,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
ex40_llama_block_invariance__analysis_llama_block_audit_analysis_manifest_json__7c038c4f6f,40_llama_block_partition_invariance_audit,40_llama_block_partition_invariance_audit,robustness_and_controls,accepted_with_independent_review,block_partition_invariance_audit,claim_eligible,transfer_boundary_control,results/03_robustness_and_controls/ex40_llama_block_invariance/analysis/llama_block_audit_analysis_manifest.json,a50761bb9679657bdaa88a4a9ab60f71243986cff4ef630ea31997b741a1fdb9,results,40_llama_block_partition_invariance_audit/20260729T044926+0000/analysis/llama_block_audit_analysis_manifest.json,9b9d36bd0a06637b26cf8c8af563be4330f04d518f95f329c56d3400270d4404,observed_after_record_anchor_verification,json_structured_portable_rewrite,core
